e158ef15e23bb8f00f4cf064a181bd1a018d604b,Renaming of setAxisMinValue etc to setAxisMinimum for consistency,EXTRACT,EXTRACT	{Method setAxisMinValue(float) at MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:576}	{Method setAxisMinimum(float) at MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:576}),MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:14784:15318:15197:15317 MethodDeclaration setAxisMinValue(float),MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:14782:15315:15194:15314 MethodDeclaration setAxisMinimum(float)
66094db76409e15546921d353d1c4454a8468feb,Eliminate allocs - Copy arrays without new[] (#1892),EXTRACT,"EXTRACT	{Method convertIntegers(List) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:362}	{Method copyIntegers(List, int[]) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:377})",MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:11652:12014:11833:12013 MethodDeclaration convertIntegers(List),"MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:11951:12175:12013:12174 MethodDeclaration copyIntegers(List, int[])"
7fd18d2177477d2d61d271bfe2ba87f90860d36b,Eliminate allocs - Buffer Paint.FontMetrics (#1892),EXTRACT,"EXTRACT	{Method getLineHeight(Paint) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:167}	{Method getLineHeight(Paint, Paint.FontMetrics) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:172})",MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:5670:5833:5718:5832 MethodDeclaration getLineHeight(Paint),"MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:5837:6021:5915:6020 MethodDeclaration getLineHeight(Paint, Paint.FontMetrics)"
7fd18d2177477d2d61d271bfe2ba87f90860d36b,Eliminate allocs - Buffer Paint.FontMetrics (#1892),EXTRACT,"EXTRACT	{Method getLineSpacing(Paint) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:172}	{Method getLineSpacing(Paint, Paint.FontMetrics) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:182})",MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:5839:6016:5888:6015 MethodDeclaration getLineSpacing(Paint),"MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java:6196:6398:6275:6397 MethodDeclaration getLineSpacing(Paint, Paint.FontMetrics)"
a04ad28cec0b21f95dbaefe5532dbe0b8c7b5c20,Eliminate allocs - Cache XBounds in Renderer (#1892),EXTRACT,"EXTRACT	{Method new(BarLineScatterCandleBubbleDataProvider, IBarLineScatterCandleBubbleDataSet) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/BarLineScatterCandleBubbleRenderer.java:73}	{Method set(BarLineScatterCandleBubbleDataProvider, IBarLineScatterCandleBubbleDataSet) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/BarLineScatterCandleBubbleRenderer.java:83})","MPChartLib/src/main/java/com/github/mikephil/charting/renderer/BarLineScatterCandleBubbleRenderer.java:2203:2997:2484:2996 MethodDeclaration new(BarLineScatterCandleBubbleDataProvider, IBarLineScatterCandleBubbleDataSet)","MPChartLib/src/main/java/com/github/mikephil/charting/renderer/BarLineScatterCandleBubbleRenderer.java:2524:3317:2805:3316 MethodDeclaration set(BarLineScatterCandleBubbleDataProvider, IBarLineScatterCandleBubbleDataSet)"
d372fd305c600286709e90e49eb7b13881afdd6a,Eliminate allocs - Rect and RectF buffers (#1892),EXTRACT,"EXTRACT	{Method getBarBounds(BarEntry) at MPChartLib/src/main/java/com/github/mikephil/charting/charts/BarChart.java:99}	{Method getBarBounds(BarEntry, RectF) at MPChartLib/src/main/java/com/github/mikephil/charting/charts/BarChart.java:115})",MPChartLib/src/main/java/com/github/mikephil/charting/charts/BarChart.java:2990:3770:3236:3769 MethodDeclaration getBarBounds(BarEntry),"MPChartLib/src/main/java/com/github/mikephil/charting/charts/BarChart.java:3426:4415:3779:4414 MethodDeclaration getBarBounds(BarEntry, RectF)"
56cfd2b42b67a23834ca68f8d1faae520010a88a,Eliminate allocs - Matrix and Path buffers (#1892),EXTRACT,EXTRACT	{Method fitScreen() at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:295}	{Method fitScreen(Matrix) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:322}),MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:6526:7182:6660:7181 MethodDeclaration fitScreen(),MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:7530:8235:7748:8234 MethodDeclaration fitScreen(Matrix)
56cfd2b42b67a23834ca68f8d1faae520010a88a,Eliminate allocs - Matrix and Path buffers (#1892),EXTRACT,"EXTRACT	{Method setZoom(float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:258}	{Method setZoom(float, float, Matrix) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:284})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:5735:6057:5920:6056 MethodDeclaration setZoom(float, float)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:6640:6831:6709:6830 MethodDeclaration setZoom(float, float, Matrix)"
56cfd2b42b67a23834ca68f8d1faae520010a88a,Eliminate allocs - Matrix and Path buffers (#1892),EXTRACT,"EXTRACT	{Method zoomOut(float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:208}	{Method zoomOut(float, float, Matrix) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:222})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:4719:5009:4869:5008 MethodDeclaration zoomOut(float, float)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:5106:5291:5165:5290 MethodDeclaration zoomOut(float, float, Matrix)"
56cfd2b42b67a23834ca68f8d1faae520010a88a,Eliminate allocs - Matrix and Path buffers (#1892),EXTRACT,"EXTRACT	{Method zoom(float, float) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:222}	{Method zoom(float, float, Matrix) at MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:242})","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:5015:5332:5194:5331 MethodDeclaration zoom(float, float)","MPChartLib/src/main/java/com/github/mikephil/charting/utils/ViewPortHandler.java:5580:5770:5646:5769 MethodDeclaration zoom(float, float, Matrix)"
