e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|RENAME|RENAME	{Class ValueFormatter at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java:162}	{Class Formatter at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java:157})|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java:5276:5670:5276:5670 ClassDeclaration ValueFormatter|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java:5018:5334:5018:5334 ClassDeclaration Formatter
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|EXTRACT_SUPER|EXTRACT_SUPER	{Class LargeValueFormatter at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/LargeValueFormatter.java:10}	{Class ValueFormatter at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:12})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/LargeValueFormatter.java:248:2991:248:2991 ClassDeclaration LargeValueFormatter|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:477:4805:477:4805 ClassDeclaration ValueFormatter
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|PULL_UP|PULL_UP	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:35}	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:30})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/PercentFormatter.java:816:991:940:990 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:1039:1734:1687:1733 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|PULL_UP|PULL_UP	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:254}	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:30})|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:9324:9520:9452:9519 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:1039:1734:1687:1733 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|EXTRACT_MOVE|EXTRACT_MOVE	{Method drawValues(Canvas) at MPChartLib/src/main/java/com/github/mikephil/charting/renderer/HorizontalBarChartRenderer.java:145}	{Method getBarLabel(BarEntry) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:65})|MPChartLib/src/main/java/com/github/mikephil/charting/renderer/HorizontalBarChartRenderer.java:5173:16721:5221:16720 MethodDeclaration drawValues(Canvas)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:2360:2649:2592:2648 MethodDeclaration getBarLabel(BarEntry)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|EXTRACT_SUPER|EXTRACT_SUPER	{Class CustomFormatter at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:245}	{Class ValueFormatter at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:12})|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java:9086:9700:9086:9700 ClassDeclaration CustomFormatter|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:477:4805:477:4805 ClassDeclaration ValueFormatter
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method setValueFormatter(IAxisValueFormatter) at MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:492}	{Method setValueFormatter(ValueFormatter) at MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:491})|MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:12382:12972:12816:12971 MethodDeclaration setValueFormatter(IAxisValueFormatter)|MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java:12366:12951:12795:12950 MethodDeclaration setValueFormatter(ValueFormatter)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|PULL_UP|PULL_UP	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/LargeValueFormatter.java:45}	{Method getFormattedValue(float, Entry, int, ViewPortHandler) at MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:30})|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/LargeValueFormatter.java:1329:1501:1453:1500 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)|MPChartLib/src/main/java/com/github/mikephil/charting/formatter/ValueFormatter.java:1039:1734:1687:1733 MethodDeclaration getFormattedValue(float, Entry, int, ViewPortHandler)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method getFormattedValue(float, AxisBase) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyCustomXAxisValueFormatter.java:27}	{Method getFormattedValue(float) at MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyCustomXAxisValueFormatter.java:26})|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyCustomXAxisValueFormatter.java:862:1389:937:1388 MethodDeclaration getFormattedValue(float, AxisBase)|MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/custom/MyCustomXAxisValueFormatter.java:792:1304:852:1303 MethodDeclaration getFormattedValue(float)
e5b66192e7b303d7d25fc172b1878c055b554047|New ValueFormatter|CHANGE_SIGNATURE|CHANGE_SIGNATURE	{Method setValueFormatter(IValueFormatter) at MPChartLib/src/main/java/com/github/mikephil/charting/data/ChartData.java:657}	{Method setValueFormatter(ValueFormatter) at MPChartLib/src/main/java/com/github/mikephil/charting/data/ChartData.java:656})|MPChartLib/src/main/java/com/github/mikephil/charting/data/ChartData.java:16770:17115:16940:17114 MethodDeclaration setValueFormatter(IValueFormatter)|MPChartLib/src/main/java/com/github/mikephil/charting/data/ChartData.java:16768:17112:16937:17111 MethodDeclaration setValueFormatter(ValueFormatter)
